	app_id	app_name	review_id	language	timestamp_created	timestamp_updated	recommended	votes_helpful	votes_funny	weighted_vote_score	comment_count	steam_purchase	received_for_free	written_during_early_access	author.steamid	author.num_games_owned	author.num_reviews	author.playtime_forever	author.playtime_last_two_weeks	author.playtime_at_review	author.last_played
54	292030	The Witcher 3: Wild Hunt	85170209	schinese	1611356948	1611356948	True	0	0	0.0	0	True	False	False	76561198284494326	27	5	3003.0	741.0	2820.0	1611368168.0
55	292030	The Witcher 3: Wild Hunt	85170038	turkish	1611356698	1611356698	True	0	0	0.0	0	True	False	False	76561198386661695	8	1	1529.0	685.0	1529.0	1610822854.0
56	292030	The Witcher 3: Wild Hunt	85169788	english	1611356341	1611356341	True	0	0	0.0	0	True	False	False	76561198352439354	25	2	930.0	88.0	930.0	1611059624.0
57	292030	The Witcher 3: Wild Hunt	85169737	brazilian	1611356281	1611356281	True	0	0	0.0	0	True	False	False	76561198797047686	9	2	2007.0	0.0	2007.0	1610078309.0
58	292030	The Witcher 3: Wild Hunt	85169685	english	1611356191	1611356191	True	0	0	0.0	0	True	False	False	76561198868423923	48	1	9403.0	196.0	9236.0	1611378515.0
59	292030	The Witcher 3: Wild Hunt	85169128	english	1611355450	1611355450	True	0	0	0.0	0	True	False	False	76561197993334693	280	13	1437.0	0.0	1437.0	1569254891.0
60	292030	The Witcher 3: Wild Hunt	85169052	english	1611355332	1611355332	True	0	0	0.0	0	True	False	False	76561198869011330	22	4	8234.0	12.0	8234.0	1611353247.0
61	292030	The Witcher 3: Wild Hunt	85168445	french	1611354469	1611354469	True	0	0	0.0	0	True	False	False	76561198255687109	21	2	1025.0	63.0	1025.0	1611305853.0
62	292030	The Witcher 3: Wild Hunt	85168239	russian	1611354213	1611354213	True	0	0	0.0	0	True	False	False	76561198994938274	23	4	5026.0	977.0	5026.0	1611353521.0
63	292030	The Witcher 3: Wild Hunt	85168022	polish	1611353906	1611353906	True	0	0	0.0	0	True	False	False	76561198308507040	43	2	4623.0	580.0	4623.0	1611353850.0
64	292030	The Witcher 3: Wild Hunt	85167937	schinese	1611353775	1611353775	True	1	1	0.52173912525177	0	True	False	False	76561198863910434	60	11	5139.0	5107.0	5139.0	1611353461.0
65	292030	The Witcher 3: Wild Hunt	85167888	russian	1611353696	1611353696	True	0	0	0.0	0	True	False	False	76561198882440127	11	4	2228.0	0.0	2228.0	1602971258.0
66	292030	The Witcher 3: Wild Hunt	85167706	russian	1611353447	1611353447	True	0	0	0.0	0	True	False	False	76561198056090375	67	4	1873.0	1859.0	1813.0	1611386259.0
67	292030	The Witcher 3: Wild Hunt	85167401	polish	1611353020	1611353020	True	0	0	0.0	0	True	False	False	76561198853276137	17	3	14936.0	299.0	14936.0	1610977518.0
68	292030	The Witcher 3: Wild Hunt	85167273	polish	1611352842	1611352842	True	0	0	0.0	0	True	False	False	76561198350539379	61	6	1201.0	1010.0	1144.0	1611354895.0
69	292030	The Witcher 3: Wild Hunt	85167135	english	1611352633	1611352633	True	0	0	0.0	0	True	False	False	76561198878346949	4	1	4456.0	2123.0	4456.0	1611352414.0
70	292030	The Witcher 3: Wild Hunt	85166951	polish	1611352361	1611352361	True	0	0	0.0	0	True	False	False	76561199004646240	10	3	1707.0	1707.0	1707.0	1611351888.0
71	292030	The Witcher 3: Wild Hunt	85166822	turkish	1611352169	1611352169	True	0	1	0.523809552192688	0	True	False	False	76561199047839420	4	1	2987.0	1.0	2987.0	1611352679.0
72	292030	The Witcher 3: Wild Hunt	85166678	english	1611351974	1611351974	True	0	0	0.0	0	True	False	False	76561198403635390	17	2	59008.0	288.0	59008.0	1611273818.0
73	292030	The Witcher 3: Wild Hunt	85166259	polish	1611351354	1611351354	True	0	0	0.0	0	True	False	False	76561198115537763	9	2	3762.0	1638.0	3762.0	1611096103.0
74	292030	The Witcher 3: Wild Hunt	85166174	english	1611351215	1611351215	True	0	0	0.0	0	True	False	False	76561198442392350	48	7	4573.0	4573.0	4401.0	1611361533.0
75	292030	The Witcher 3: Wild Hunt	85165751	russian	1611350636	1611350636	True	0	0	0.0	0	True	False	False	76561199006895588	21	1	11934.0	29.0	11904.0	1611380725.0
76	292030	The Witcher 3: Wild Hunt	85165570	schinese	1611350390	1611350390	True	0	0	0.0	0	True	False	False	76561198220195440	168	56	4988.0	250.0	4737.0	1611366693.0
77	292030	The Witcher 3: Wild Hunt	85165539	english	1611350345	1611350345	True	0	0	0.0	0	True	False	False	76561198983515611	271	82	325.0	325.0	325.0	1610921717.0
78	292030	The Witcher 3: Wild Hunt	85165440	english	1611350211	1611350211	True	0	0	0.0	0	True	False	False	76561198992398418	4	2	5037.0	868.0	5037.0	1610814379.0
79	292030	The Witcher 3: Wild Hunt	85165253	english	1611349999	1611349999	True	0	0	0.0	0	False	False	False	76561198070919036	227	12	11462.0	1867.0	11462.0	1611349730.0
80	292030	The Witcher 3: Wild Hunt	85165157	russian	1611349869	1611349869	True	0	0	0.0	0	True	False	False	76561198136461143	46	2	3724.0	2866.0	3532.0	1611379042.0
81	292030	The Witcher 3: Wild Hunt	85164472	brazilian	1611348995	1611348995	True	0	0	0.0	0	True	False	False	76561199101134482	3	2	512.0	512.0	463.0	1611385928.0
82	292030	The Witcher 3: Wild Hunt	85164217	turkish	1611348640	1611348640	True	0	0	0.0	0	True	False	False	76561199094215094	18	10	12.0	0.0	12.0	1607679161.0
83	292030	The Witcher 3: Wild Hunt	85164212	turkish	1611348633	1611348633	True	0	0	0.0	0	True	False	False	76561198849312196	18	2	895.0	895.0	895.0	1611348578.0
84	292030	The Witcher 3: Wild Hunt	85163962	portuguese	1611348304	1611348304	True	0	0	0.0	0	False	False	False	76561198176375646	15	2	2192.0	586.0	2191.0	1611353111.0
85	292030	The Witcher 3: Wild Hunt	85163953	russian	1611348293	1611348293	True	1	0	0.523809552192688	0	True	False	False	76561198308360704	17	1	2748.0	733.0	2748.0	1610629666.0
86	292030	The Witcher 3: Wild Hunt	85163653	turkish	1611347883	1611347883	True	0	0	0.0	0	True	False	False	76561198261470039	25	1	13755.0	0.0	13755.0	1601038551.0
87	292030	The Witcher 3: Wild Hunt	85162932	english	1611346914	1611346914	True	0	0	0.0	0	True	False	False	76561198153445205	4	1	12823.0	4367.0	12479.0	1611368348.0
88	292030	The Witcher 3: Wild Hunt	85162842	brazilian	1611346809	1611346809	True	0	0	0.0	0	True	False	False	76561199037106126	3	1	5148.0	0.0	5148.0	1597123981.0
89	292030	The Witcher 3: Wild Hunt	85162828	french	1611346789	1611346789	True	0	0	0.0	0	True	False	False	76561199050843456	1	1	2729.0	657.0	2581.0	1611355574.0
90	292030	The Witcher 3: Wild Hunt	85162784	russian	1611346732	1611346732	True	0	0	0.0	0	True	False	False	76561199120008376	3	1	1958.0	938.0	1699.0	1611362253.0
91	292030	The Witcher 3: Wild Hunt	85162540	english	1611346388	1611346388	True	0	0	0.0	0	True	False	False	76561198056468274	13	2	52263.0	176.0	52086.0	1611383048.0
92	292030	The Witcher 3: Wild Hunt	85161877	english	1611345538	1611345538	True	0	0	0.0	0	True	False	False	76561198372718987	57	9	1839.0	1820.0	1630.0	1611376949.0
93	292030	The Witcher 3: Wild Hunt	85161557	russian	1611345109	1611345109	True	1	0	0.0	0	True	False	False	76561198219692041	159	31	1757.0	1200.0	1692.0	1611349050.0
94	292030	The Witcher 3: Wild Hunt	85161536	russian	1611345080	1611345080	True	0	0	0.0	0	True	False	False	76561198451143947	2	1	4905.0	4882.0	4905.0	1611334599.0
95	292030	The Witcher 3: Wild Hunt	85161177	english	1611344616	1611344616	True	0	0	0.0	0	True	False	False	76561198039994237	127	3	12951.0	1300.0	12951.0	1611343558.0
96	292030	The Witcher 3: Wild Hunt	85160906	french	1611344257	1611344257	True	0	0	0.0	0	True	False	False	76561198207178564	66	13	3106.0	84.0	3023.0	1611349518.0
97	292030	The Witcher 3: Wild Hunt	85160802	russian	1611344125	1611344125	True	0	0	0.0	0	True	False	False	76561198119499036	108	30	2048.0	2048.0	2005.0	1611346687.0
98	292030	The Witcher 3: Wild Hunt	85160795	english	1611344113	1611344113	True	0	0	0.0	0	True	False	False	76561198116926833	88	10	3358.0	2348.0	3358.0	1611343757.0
99	292030	The Witcher 3: Wild Hunt	85160727	russian	1611344018	1611344018	True	0	0	0.0	0	True	False	False	76561198273074828	121	21	7656.0	0.0	7656.0	1601206349.0
100	292030	The Witcher 3: Wild Hunt	85160668	russian	1611343933	1611343933	True	0	0	0.0	0	True	False	False	76561198402715361	25	1	1144.0	688.0	1094.0	1611375691.0
101	292030	The Witcher 3: Wild Hunt	85160402	russian	1611343599	1611343599	True	0	0	0.0	0	True	False	False	76561198977158133	19	5	3683.0	1558.0	3683.0	1611342962.0
102	292030	The Witcher 3: Wild Hunt	85160365	hungarian	1611343550	1611343550	True	0	0	0.0	0	True	False	False	76561198056657810	92	3	6657.0	4148.0	6376.0	1611387534.0
103	292030	The Witcher 3: Wild Hunt	85160152	polish	1611343281	1611343281	True	0	0	0.0	0	True	False	False	76561198324212087	98	2	847.0	168.0	678.0	1611352951.0
104	292030	The Witcher 3: Wild Hunt	85159857	schinese	1611342908	1611342908	True	0	0	0.0	0	True	False	False	76561198796182989	20	1	3603.0	3474.0	3532.0	1611380501.0
105	292030	The Witcher 3: Wild Hunt	85159811	russian	1611342855	1611342855	True	0	0	0.0	0	True	False	False	76561198203307352	22	6	303.0	0.0	303.0	1593792437.0
106	292030	The Witcher 3: Wild Hunt	85159609	spanish	1611342618	1611342618	True	0	0	0.0	0	True	False	False	76561198169862755	113	9	7132.0	0.0	7132.0	1584338386.0
107	292030	The Witcher 3: Wild Hunt	85159442	turkish	1611342401	1611342401	False	1	0	0.5020747184753418	0	True	False	False	76561198346328082	10	1	256.0	31.0	256.0	1611342037.0
108	292030	The Witcher 3: Wild Hunt	85159433	russian	1611342391	1611342391	True	0	0	0.0	0	True	False	False	76561198990643045	5	2	2840.0	1081.0	2803.0	1611344386.0
109	292030	The Witcher 3: Wild Hunt	85159198	english	1611342098	1611342098	True	0	0	0.0	0	True	False	False	76561197970572563	61	2	12389.0	0.0	12389.0	1530733034.0
110	292030	The Witcher 3: Wild Hunt	85158947	polish	1611341778	1611341778	True	0	0	0.0	0	True	False	False	76561199047193291	2	2	265.0	265.0	237.0	1611349832.0
111	292030	The Witcher 3: Wild Hunt	85158398	brazilian	1611341069	1611341069	True	0	0	0.0	0	True	False	False	76561198963219747	9	3	470.0	361.0	470.0	1611285861.0
112	292030	The Witcher 3: Wild Hunt	85158369	ukrainian	1611341034	1611341034	True	0	0	0.0	0	True	False	False	76561198970721108	19	14	298.0	298.0	298.0	1611340996.0
113	292030	The Witcher 3: Wild Hunt	85158319	schinese	1611340964	1611340964	True	0	1	0.0	0	True	False	False	76561198104209721	123	16	21758.0	0.0	21758.0	1590526395.0
114	292030	The Witcher 3: Wild Hunt	85157801	russian	1611340277	1611340277	True	0	0	0.0	0	True	False	False	76561198276382269	116	14	4588.0	1353.0	4564.0	1611341682.0
115	292030	The Witcher 3: Wild Hunt	85157632	polish	1611340070	1611340070	True	0	0	0.0	0	True	False	False	76561198279469104	22	1	5497.0	329.0	5233.0	1611355913.0
116	292030	The Witcher 3: Wild Hunt	85157446	polish	1611339816	1611339816	True	0	0	0.0	0	True	False	False	76561199076516208	24	5	570.0	262.0	570.0	1611345587.0
117	292030	The Witcher 3: Wild Hunt	85157194	russian	1611339515	1611339515	True	0	0	0.0	0	True	False	False	76561199083923362	2	2	1200.0	750.0	1200.0	1611244312.0
118	292030	The Witcher 3: Wild Hunt	85156904	russian	1611339119	1611339119	True	0	0	0.0	0	True	False	False	76561198243379004	77	7	3545.0	2111.0	3391.0	1611351599.0
119	292030	The Witcher 3: Wild Hunt	85156794	english	1611338975	1611338975	True	0	0	0.0	0	True	False	False	76561198124133410	1284	89	194.0	12.0	194.0	1611338972.0
120	292030	The Witcher 3: Wild Hunt	85156761	schinese	1611338941	1611338941	True	0	0	0.0	0	True	False	False	76561198267329190	13	1	1132.0	1132.0	1132.0	1611338708.0
121	292030	The Witcher 3: Wild Hunt	85156414	polish	1611338484	1611338484	True	0	0	0.0	0	True	False	False	76561198364022451	14	2	2364.0	2000.0	2357.0	1611338913.0
122	292030	The Witcher 3: Wild Hunt	85156371	english	1611338430	1611338430	True	0	0	0.0	0	True	False	False	76561198354430452	160	4	9265.0	0.0	9265.0	1601073125.0
123	292030	The Witcher 3: Wild Hunt	85156057	schinese	1611338054	1611338054	True	0	0	0.0	0	True	False	False	76561198344144010	28	4	4582.0	2512.0	4582.0	1611338021.0
124	292030	The Witcher 3: Wild Hunt	85156036	turkish	1611338039	1611338039	True	0	0	0.0	0	True	False	False	76561198316182891	14	2	4387.0	759.0	4336.0	1611341144.0
125	292030	The Witcher 3: Wild Hunt	85155655	brazilian	1611337598	1611337598	True	0	0	0.0	0	True	False	False	76561198050995742	500	1	296.0	24.0	272.0	1611366201.0
126	292030	The Witcher 3: Wild Hunt	85155437	english	1611337348	1611337348	True	0	0	0.0	0	True	False	False	76561199082648770	24	2	3366.0	874.0	3366.0	1611006985.0
127	292030	The Witcher 3: Wild Hunt	85155228	english	1611337064	1611337064	True	0	0	0.0	0	False	False	False	76561198107714552	28	4	18383.0	1957.0	18176.0	1611383300.0
128	292030	The Witcher 3: Wild Hunt	85155206	english	1611337043	1611337043	False	0	0	0.4761904776096344	0	True	False	False	76561198010955177	379	73	8966.0	0.0	8966.0	1514416593.0
129	292030	The Witcher 3: Wild Hunt	85155101	russian	1611336930	1611336930	True	0	0	0.0	0	True	False	False	76561198897436581	34	5	7003.0	852.0	6688.0	1611360458.0
130	292030	The Witcher 3: Wild Hunt	85154893	schinese	1611336649	1611336649	True	0	0	0.0	0	True	False	False	76561198117150854	2	1	1642.0	1642.0	1390.0	1611387095.0
131	292030	The Witcher 3: Wild Hunt	85154849	schinese	1611336603	1611336603	True	0	0	0.0	0	True	False	False	76561198316468832	21	4	4756.0	1463.0	4756.0	1611336035.0
132	292030	The Witcher 3: Wild Hunt	85154697	spanish	1611336421	1611336421	True	0	0	0.0	0	True	False	False	76561198253763681	90	11	4950.0	2698.0	4950.0	1611333504.0
133	292030	The Witcher 3: Wild Hunt	85154633	turkish	1611336346	1611336346	True	0	0	0.0	0	True	False	False	76561198184074515	145	2	12593.0	1286.0	12593.0	1611335922.0
134	292030	The Witcher 3: Wild Hunt	85154628	turkish	1611336342	1611336342	False	0	0	0.4761904776096344	0	True	False	False	76561199057990357	60	20	213.0	90.0	213.0	1611336006.0
